time	Ix(U1:TE)/V(vin)
1.054001600000000e+00	4.216242e-04
1.054002000000000e+00	1.306537e-07
1.063983999917918e+00	0.000000e+00
1.063985714168454e+00	0.000000e+00
1.063987428418990e+00	0.000000e+00
1.063989142669526e+00	0.000000e+00
1.063990856920062e+00	0.000000e+00
1.063992571170598e+00	0.000000e+00
1.063994285421134e+00	0.000000e+00
1.063995999671670e+00	0.000000e+00
1.063996003611629e+00	0.000000e+00
1.063996008864908e+00	0.000000e+00
1.064000000000000e+00	0.000000e+00
1.064000062392591e+00	2.409983e-07
1.064000187177773e+00	7.629220e-07
1.064000436748137e+00	1.769256e-06
1.064000500859272e+00	2.469488e-06
1.064000629081543e+00	5.140288e-06
1.064000743555458e+00	8.193598e-06
1.064000771052171e+00	9.275238e-06
1.064000826045597e+00	1.223510e-05
1.064000890013148e+00	1.686855e-05
1.064001000000000e+00	2.601615e-05
1.065001000000000e+00	2.601584e-05
1.065001100000000e+00	1.884109e-05
1.065001300000000e+00	9.814018e-06
1.065001600000000e+00	3.821398e-06
1.065002000000000e+00	1.306550e-07
1.066000000000000e+00	0.000000e+00
1.066000099999962e+00	4.019423e-06
1.066000299999885e+00	1.231834e-04
1.066000600000153e+00	4.223165e-03
1.066001000000000e+00	1.140426e-02
1.071244837994912e+00	1.140403e-02
1.071250837994911e+00	1.140403e-02
1.076001000000000e+00	1.140384e-02
1.076001100000000e+00	6.816174e-03
1.076001300000000e+00	2.328662e-03
1.076001600000000e+00	4.216242e-04
1.076002000000000e+00	1.306537e-07
1.086000000000000e+00	0.000000e+00
1.086000099277674e+00	4.153175e-07
1.086000297833023e+00	1.884633e-06
1.086000602889303e+00	1.140101e-05
1.086001000000000e+00	2.601615e-05
1.087001000000000e+00	2.601585e-05
1.087001100000000e+00	1.884110e-05
1.087001300000000e+00	9.814020e-06
1.087001600000000e+00	3.821399e-06
1.087002000000000e+00	1.306550e-07
1.088000000000000e+00	1.306538e-07
1.088000100000000e+00	4.019429e-06
1.088000300000000e+00	1.231833e-04
1.088000600000000e+00	4.223162e-03
1.088001000000000e+00	1.140426e-02
1.093244839997240e+00	1.140403e-02
1.093250839997240e+00	1.140403e-02
1.098001000000000e+00	1.140383e-02
1.098001100000000e+00	6.816173e-03
1.098001300000000e+00	2.328662e-03
1.098001600000000e+00	4.216242e-04
1.098002000000000e+00	1.306537e-07
1.108000000000000e+00	1.306549e-07
1.108000100000000e+00	4.200757e-07
1.108000300000000e+00	1.868673e-06
1.108000600000000e+00	1.129203e-05
1.108001000000000e+00	2.601616e-05
1.109001000000000e+00	2.601586e-05
1.109001100000000e+00	1.884110e-05
1.109001300000000e+00	9.814021e-06
1.109001600000000e+00	3.821399e-06
1.109002000000000e+00	1.306550e-07
1.110000000000000e+00	0.000000e+00
1.110000099999962e+00	4.019422e-06
1.110000299999885e+00	1.231834e-04
1.110000600000153e+00	4.223163e-03
1.110001000000000e+00	1.140426e-02
1.115244837994912e+00	1.140403e-02
1.115250837994911e+00	1.140403e-02
1.120001000000000e+00	1.140383e-02
1.120001100000000e+00	6.816173e-03
1.120001300000000e+00	2.328662e-03
1.120001600000000e+00	4.216241e-04
1.120002000000000e+00	1.306537e-07
1.130000000000000e+00	0.000000e+00
1.130000099277674e+00	4.153175e-07
1.130000297833023e+00	1.884634e-06
1.130000602889303e+00	1.140101e-05
1.130001000000000e+00	2.601616e-05
1.131001000000000e+00	2.601586e-05
1.131001100000000e+00	1.884110e-05
1.131001300000000e+00	9.814023e-06
1.131001600000000e+00	3.821400e-06
1.131002000000000e+00	1.306550e-07
1.132000000000000e+00	0.000000e+00
1.132000099999962e+00	4.019422e-06
1.132000299999885e+00	1.231834e-04
1.132000600000153e+00	4.223163e-03
1.132001000000000e+00	1.140426e-02
1.137244837994912e+00	1.140403e-02
1.137250837994911e+00	1.140403e-02
1.142001000000000e+00	1.140383e-02
1.142001100000000e+00	6.816173e-03
1.142001300000000e+00	2.328662e-03
1.142001600000000e+00	4.216241e-04
1.142002000000000e+00	1.306537e-07
1.151870000000017e+00	0.000000e+00
1.152000000000000e+00	0.000000e+00
1.152000099277674e+00	4.153175e-07
1.152000297833023e+00	1.884634e-06
1.152000602889303e+00	1.140102e-05
1.152001000000000e+00	2.601617e-05
1.153001000000000e+00	2.601586e-05
1.153001100000000e+00	1.884110e-05
1.153001300000000e+00	9.814024e-06
1.153001600000000e+00	3.821400e-06
1.153002000000000e+00	1.306550e-07
1.154000000000000e+00	0.000000e+00
1.154000099999962e+00	4.019422e-06
1.154000299999885e+00	1.231834e-04
1.154000600000153e+00	4.223163e-03
1.154001000000000e+00	1.140426e-02
1.159244837994912e+00	1.140403e-02
1.159250837994911e+00	1.140403e-02
1.164001000000000e+00	1.140383e-02
1.164001100000000e+00	6.816173e-03
1.164001300000000e+00	2.328662e-03
1.164001600000000e+00	4.216241e-04
1.164002000000000e+00	1.306537e-07
1.174000000000000e+00	0.000000e+00
1.174000099277674e+00	4.153176e-07
1.174000297833023e+00	1.884634e-06
1.174000602889303e+00	1.140102e-05
1.174001000000000e+00	2.601617e-05
1.175001000000000e+00	2.601586e-05
1.175001100000000e+00	1.884111e-05
1.175001300000000e+00	9.814025e-06
1.175001600000000e+00	3.821400e-06
1.175002000000000e+00	1.306550e-07
1.176000000000000e+00	0.000000e+00
1.176000099999962e+00	4.019422e-06
1.176000299999885e+00	1.231834e-04
1.176000600000153e+00	4.223163e-03
1.176001000000000e+00	1.140426e-02
1.181244837994912e+00	1.140403e-02
1.181250837994911e+00	1.140403e-02
1.186001000000000e+00	1.140383e-02
1.186001100000000e+00	6.816172e-03
1.186001300000000e+00	2.328661e-03
1.186001600000000e+00	4.216241e-04
1.186002000000000e+00	1.306537e-07
1.196000000000000e+00	0.000000e+00
1.196000099277674e+00	4.153176e-07
1.196000297833023e+00	1.884634e-06
1.196000602889303e+00	1.140102e-05
1.196001000000000e+00	2.601617e-05
1.197001000000000e+00	2.601587e-05
1.197001100000000e+00	1.884111e-05
1.197001300000000e+00	9.814026e-06
1.197001600000000e+00	3.821401e-06
1.197002000000000e+00	1.306550e-07
1.198000000000000e+00	0.000000e+00
1.198000099999962e+00	4.019422e-06
1.198000299999885e+00	1.231834e-04
1.198000600000153e+00	4.223163e-03
1.198001000000000e+00	1.140426e-02
1.203244837994912e+00	1.140403e-02
1.203250837994911e+00	1.140403e-02
1.208001000000000e+00	1.140383e-02
1.208001100000000e+00	6.816172e-03
1.208001300000000e+00	2.328661e-03
1.208001600000000e+00	4.216241e-04
1.208002000000000e+00	1.306537e-07
1.218000000000000e+00	0.000000e+00
1.218000099277674e+00	4.153176e-07
1.218000297833023e+00	1.884634e-06
1.218000602889303e+00	1.140102e-05
1.218001000000000e+00	2.601617e-05
1.219001000000000e+00	2.601587e-05
1.219001100000000e+00	1.884111e-05
1.219001300000000e+00	9.814026e-06
1.219001600000000e+00	3.821401e-06
1.219002000000000e+00	1.306550e-07
1.220000000000000e+00	0.000000e+00
1.220000099999962e+00	4.019422e-06
1.220000299999885e+00	1.231834e-04
1.220000600000153e+00	4.223163e-03
1.220001000000000e+00	1.140426e-02
1.225244837994912e+00	1.140403e-02
1.225250837994911e+00	1.140403e-02
1.230001000000000e+00	1.140383e-02
1.230001100000000e+00	6.816172e-03
1.230001300000000e+00	2.328661e-03
1.230001600000000e+00	4.216241e-04
1.230002000000000e+00	1.306537e-07
1.239960000014437e+00	0.000000e+00
1.240000000000000e+00	0.000000e+00
1.240000099277674e+00	4.153176e-07
1.240000297833023e+00	1.884634e-06
1.240000602889303e+00	1.140102e-05
1.240001000000000e+00	2.601618e-05
1.241001000000000e+00	2.601587e-05
1.241001100000000e+00	1.884111e-05
1.241001300000000e+00	9.814027e-06
1.241001600000000e+00	3.821401e-06
1.241002000000000e+00	1.306550e-07
1.242000000000000e+00	0.000000e+00
1.242000099999962e+00	4.019422e-06
1.242000299999885e+00	1.231834e-04
1.242000600000153e+00	4.223163e-03
1.242001000000000e+00	1.140426e-02
1.247244837994912e+00	1.140403e-02
1.247250837994911e+00	1.140403e-02
1.252001000000000e+00	1.140383e-02
1.252001100000000e+00	6.816172e-03
1.252001300000000e+00	2.328661e-03
1.252001600000000e+00	4.216241e-04
1.252002000000000e+00	1.306537e-07
1.262000000000000e+00	0.000000e+00
1.262000099277674e+00	4.153176e-07
1.262000297833023e+00	1.884634e-06
1.262000602889303e+00	1.140102e-05
1.262001000000000e+00	2.601618e-05
1.263001000000000e+00	2.601587e-05
1.263001100000000e+00	1.884111e-05
1.263001300000000e+00	9.814027e-06
1.263001600000000e+00	3.821401e-06
1.263002000000000e+00	1.306550e-07
1.264000000000000e+00	0.000000e+00
1.264000099999962e+00	4.019422e-06
1.264000299999885e+00	1.231834e-04
1.264000600000153e+00	4.223162e-03
1.264001000000000e+00	1.140425e-02
1.269244837994912e+00	1.140403e-02
1.269250837994911e+00	1.140403e-02
1.274001000000000e+00	1.140383e-02
1.274001100000000e+00	6.816172e-03
1.274001300000000e+00	2.328661e-03
1.274001600000000e+00	4.216241e-04
1.274002000000000e+00	1.306537e-07
1.284000000000000e+00	0.000000e+00
1.284000099277674e+00	4.153176e-07
1.284000297833023e+00	1.884635e-06
1.284000602889303e+00	1.140102e-05
1.284001000000000e+00	2.601618e-05
1.285001000000000e+00	2.601588e-05
1.285001100000000e+00	1.884111e-05
1.285001300000000e+00	9.814028e-06
1.285001600000000e+00	3.821401e-06
1.285002000000000e+00	1.306550e-07
1.286000000000000e+00	0.000000e+00
1.286000099999962e+00	4.019422e-06
1.286000299999885e+00	1.231834e-04
1.286000600000153e+00	4.223162e-03
1.286001000000000e+00	1.140425e-02
1.291244837994912e+00	1.140403e-02
1.291250837994911e+00	1.140403e-02
1.296001000000000e+00	1.140383e-02
1.296001100000000e+00	6.816172e-03
1.296001300000000e+00	2.328661e-03
1.296001600000000e+00	4.216241e-04
1.296002000000000e+00	1.306537e-07
1.306000000000000e+00	0.000000e+00
1.306000099277674e+00	4.153176e-07
1.306000297833023e+00	1.884635e-06
1.306000602889303e+00	1.140102e-05
1.306001000000000e+00	2.601618e-05
1.307001000000000e+00	2.601588e-05
1.307001100000000e+00	1.884111e-05
1.307001300000000e+00	9.814029e-06
1.307001600000000e+00	3.821401e-06
1.307002000000000e+00	1.306550e-07
1.308000000000000e+00	1.306538e-07
1.308000100000000e+00	4.019428e-06
1.308000300000000e+00	1.231832e-04
1.308000600000000e+00	4.223160e-03
1.308001000000000e+00	1.140425e-02
1.313244839997240e+00	1.140403e-02
1.313250839997240e+00	1.140403e-02
1.318001000000000e+00	1.140383e-02
1.318001100000000e+00	6.816171e-03
1.318001300000000e+00	2.328661e-03
1.318001600000000e+00	4.216241e-04
1.318002000000000e+00	1.306537e-07
1.327996000000001e+00	0.000000e+00
1.328000000000000e+00	1.306549e-07
1.328000100000000e+00	4.200758e-07
1.328000300000000e+00	1.868674e-06
1.328000600000000e+00	1.129204e-05
1.328001000000000e+00	2.601618e-05
1.329001000000000e+00	2.601588e-05
1.329001100000000e+00	1.884111e-05
1.329001300000000e+00	9.814029e-06
1.329001600000000e+00	3.821402e-06
1.329002000000000e+00	1.306550e-07
1.330000000000000e+00	0.000000e+00
1.330000100000000e+00	4.019428e-06
1.330000300000000e+00	1.231832e-04
1.330000600000000e+00	4.223160e-03
1.330001000000000e+00	1.140425e-02
1.335244840000150e+00	1.140403e-02
1.335250840000150e+00	1.140403e-02
1.340001000000000e+00	1.140383e-02
1.340001100000000e+00	6.816171e-03
1.340001300000000e+00	2.328661e-03
1.340001600000000e+00	4.216241e-04
1.340002000000000e+00	1.306537e-07
1.350000000000000e+00	0.000000e+00
1.350000100000000e+00	4.200758e-07
1.350000300000000e+00	1.868674e-06
1.350000600000000e+00	1.129204e-05
1.350001000000000e+00	2.601618e-05
1.351001000000000e+00	2.601588e-05
1.351001100000000e+00	1.884112e-05
1.351001300000000e+00	9.814029e-06
1.351001600000000e+00	3.821402e-06
1.351002000000000e+00	1.306550e-07
1.352000000000000e+00	0.000000e+00
1.352000099999962e+00	4.019422e-06
1.352000299999885e+00	1.231834e-04
1.352000600000153e+00	4.223162e-03
1.352001000000000e+00	1.140425e-02
1.357244837994912e+00	1.140403e-02
1.357250837994911e+00	1.140403e-02
1.362001000000000e+00	1.140383e-02
1.362001100000000e+00	6.816171e-03
1.362001300000000e+00	2.328661e-03
1.362001600000000e+00	4.216240e-04
1.362002000000000e+00	1.306537e-07
1.372000000000000e+00	0.000000e+00
1.372000099277674e+00	4.153176e-07
1.372000297833023e+00	1.884635e-06
1.372000602889303e+00	1.140102e-05
1.372001000000000e+00	2.601618e-05
1.373001000000000e+00	2.601588e-05
1.373001100000000e+00	1.884112e-05
1.373001300000000e+00	9.814029e-06
1.373001600000000e+00	3.821402e-06
1.373002000000000e+00	1.306550e-07
1.374000000000000e+00	0.000000e+00
1.374000099999962e+00	4.019422e-06
1.374000299999885e+00	1.231834e-04
1.374000600000153e+00	4.223162e-03
1.374001000000000e+00	1.140425e-02
1.379244837994912e+00	1.140403e-02
1.379250837994911e+00	1.140403e-02
1.384001000000000e+00	1.140383e-02
1.384001100000000e+00	6.816171e-03
1.384001300000000e+00	2.328661e-03
1.384001600000000e+00	4.216240e-04
1.384002000000000e+00	1.306537e-07
1.394000000000000e+00	0.000000e+00
1.394000099277674e+00	4.153176e-07
1.394000297833023e+00	1.884635e-06
1.394000602889303e+00	1.140102e-05
1.394001000000000e+00	2.601619e-05
1.395001000000000e+00	2.601588e-05
1.395001100000000e+00	1.884112e-05
1.395001300000000e+00	9.814030e-06
1.395001600000000e+00	3.821402e-06
1.395002000000000e+00	1.306550e-07
1.396000000000000e+00	0.000000e+00
1.396000099999962e+00	4.019422e-06
1.396000299999885e+00	1.231834e-04
1.396000600000153e+00	4.223162e-03
1.396001000000000e+00	1.140425e-02
1.401244837994912e+00	1.140403e-02
1.401250837994911e+00	1.140403e-02
1.406001000000000e+00	1.140383e-02
1.406001100000000e+00	6.816171e-03
1.406001300000000e+00	2.328661e-03
1.406001600000000e+00	4.216240e-04
1.406002000000000e+00	1.306537e-07
1.416000000000000e+00	0.000000e+00
1.416000099277674e+00	4.153176e-07
1.416000297833023e+00	1.884635e-06
1.416000602889303e+00	1.140102e-05
1.416001000000000e+00	2.601619e-05
1.417001000000000e+00	2.601588e-05
1.417001100000000e+00	1.884112e-05
1.417001300000000e+00	9.814031e-06
1.417001600000000e+00	3.821402e-06
1.417002000000000e+00	1.306550e-07
1.418000000000000e+00	0.000000e+00
1.418000099999962e+00	4.019421e-06
1.418000299999885e+00	1.231834e-04
1.418000600000153e+00	4.223162e-03
1.418001000000000e+00	1.140425e-02
1.423244837994912e+00	1.140403e-02
1.423250837994911e+00	1.140403e-02
1.428001000000000e+00	1.140383e-02
1.428001100000000e+00	6.816171e-03
1.428001300000000e+00	2.328661e-03
1.428001600000000e+00	4.216240e-04
1.428002000000000e+00	1.306537e-07
1.438000000000000e+00	0.000000e+00
1.438000099277674e+00	4.153176e-07
1.438000297833023e+00	1.884635e-06
1.438000602889303e+00	1.140102e-05
1.438001000000000e+00	2.601619e-05
1.439001000000000e+00	2.601588e-05
1.439001100000000e+00	1.884112e-05
1.439001300000000e+00	9.814031e-06
1.439001600000000e+00	3.821402e-06
1.439002000000000e+00	1.306550e-07
1.440000000000000e+00	0.000000e+00
1.440000099999962e+00	4.019421e-06
1.440000299999885e+00	1.231834e-04
1.440000600000153e+00	4.223162e-03
1.440001000000000e+00	1.140425e-02
1.445244837994912e+00	1.140403e-02
1.445250837994911e+00	1.140403e-02
1.450001000000000e+00	1.140383e-02
1.450001100000000e+00	6.816171e-03
1.450001300000000e+00	2.328661e-03
1.450001600000000e+00	4.216240e-04
1.450002000000000e+00	1.306537e-07
1.460000000000000e+00	0.000000e+00
1.460000099277674e+00	4.153176e-07
1.460000297833023e+00	1.884635e-06
1.460000602889303e+00	1.140102e-05
1.460001000000000e+00	2.601619e-05
1.461001000000000e+00	2.601588e-05
1.461001100000000e+00	1.884112e-05
1.461001300000000e+00	9.814031e-06
1.461001600000000e+00	3.821402e-06
1.461002000000000e+00	1.306550e-07
1.462000000000000e+00	0.000000e+00
1.462000099999962e+00	4.019421e-06
1.462000299999885e+00	1.231834e-04
1.462000600000153e+00	4.223162e-03
1.462001000000000e+00	1.140425e-02
1.467244837994912e+00	1.140403e-02
1.467250837994911e+00	1.140403e-02
1.472001000000000e+00	1.140383e-02
1.472001100000000e+00	6.816171e-03
1.472001300000000e+00	2.328661e-03
1.472001600000000e+00	4.216240e-04
1.472002000000000e+00	1.306537e-07
1.482000000000000e+00	0.000000e+00
1.482000099277674e+00	4.153176e-07
1.482000297833023e+00	1.884635e-06
1.482000602889303e+00	1.140102e-05
1.482001000000000e+00	2.601619e-05
1.483001000000000e+00	2.601588e-05
1.483001100000000e+00	1.884112e-05
1.483001300000000e+00	9.814031e-06
1.483001600000000e+00	3.821402e-06
1.483002000000000e+00	1.306550e-07
1.484000000000000e+00	0.000000e+00
1.484000099999962e+00	4.019421e-06
1.484000299999885e+00	1.231834e-04
1.484000600000153e+00	4.223162e-03
1.484001000000000e+00	1.140425e-02
1.489244837994912e+00	1.140403e-02
1.489250837994911e+00	1.140403e-02
1.494001000000000e+00	1.140383e-02
1.494001100000000e+00	6.816170e-03
1.494001300000000e+00	2.328661e-03
1.494001600000000e+00	4.216240e-04
1.494002000000000e+00	1.306537e-07
1.504000000000000e+00	0.000000e+00
1.504000099277674e+00	4.153176e-07
1.504000297833023e+00	1.884635e-06
1.504000602889303e+00	1.140102e-05
1.504001000000000e+00	2.601619e-05
1.504011126322773e+00	2.601619e-05
1.505001000000000e+00	2.601588e-05
1.505001100000000e+00	1.884112e-05
1.505001300000000e+00	9.814031e-06
1.505001600000000e+00	3.821402e-06
1.505002000000000e+00	1.306550e-07
1.506000000000000e+00	0.000000e+00
1.506000099999962e+00	4.019421e-06
1.506000299999885e+00	1.231834e-04
1.506000600000153e+00	4.223162e-03
1.506001000000000e+00	1.140425e-02
1.511244837994912e+00	1.140403e-02
1.511250837994911e+00	1.140403e-02
1.516001000000000e+00	1.140383e-02
1.516001100000000e+00	6.816170e-03
1.516001300000000e+00	2.328661e-03
1.516001600000000e+00	4.216240e-04
1.516002000000000e+00	1.306537e-07
1.526000000000000e+00	0.000000e+00
1.526000099277674e+00	4.153176e-07
1.526000297833023e+00	1.884635e-06
1.526000602889303e+00	1.140103e-05
1.526001000000000e+00	2.601619e-05
1.527001000000000e+00	2.601588e-05
1.527001100000000e+00	1.884112e-05
1.527001300000000e+00	9.814031e-06
1.527001600000000e+00	3.821402e-06
1.527002000000000e+00	1.306550e-07
1.528000000000000e+00	0.000000e+00
1.528000099999962e+00	4.019421e-06
1.528000299999885e+00	1.231834e-04
1.528000600000153e+00	4.223162e-03
1.528001000000000e+00	1.140425e-02
1.533244837994912e+00	1.140403e-02
1.533250837994911e+00	1.140403e-02
1.538001000000000e+00	1.140383e-02
1.538001100000000e+00	6.816170e-03
1.538001300000000e+00	2.328661e-03
1.538001600000000e+00	4.216240e-04
1.538002000000000e+00	1.306537e-07
1.548000000000000e+00	0.000000e+00
1.548000099277674e+00	4.153176e-07
1.548000297833023e+00	1.884635e-06
1.548000602889303e+00	1.140103e-05
1.548001000000000e+00	2.601619e-05
1.549001000000000e+00	2.601588e-05
1.549001100000000e+00	1.884112e-05
1.549001300000000e+00	9.814031e-06
1.549001600000000e+00	3.821403e-06
1.549002000000000e+00	1.306550e-07
1.550000000000000e+00	1.306538e-07
1.550000100000000e+00	4.019428e-06
1.550000300000000e+00	1.231832e-04
1.550000600000000e+00	4.223160e-03
1.550001000000000e+00	1.140425e-02
1.555244839997240e+00	1.140403e-02
1.555250839997240e+00	1.140403e-02
1.560001000000000e+00	1.140383e-02
1.560001100000000e+00	6.816170e-03
1.560001300000000e+00	2.328661e-03
1.560001600000000e+00	4.216240e-04
1.560002000000000e+00	1.306537e-07
1.570000000000000e+00	1.306549e-07
1.570000100000000e+00	4.200758e-07
1.570000300000000e+00	1.868674e-06
1.570000600000000e+00	1.129204e-05
1.570001000000000e+00	2.601619e-05
1.571001000000000e+00	2.601588e-05
1.571001100000000e+00	1.884112e-05
1.571001300000000e+00	9.814031e-06
1.571001600000000e+00	3.821403e-06
1.571002000000000e+00	1.306550e-07
1.572000000000000e+00	0.000000e+00
1.572000099999961e+00	4.019421e-06
1.572000299999885e+00	1.231834e-04
1.572000600000153e+00	4.223162e-03
1.572001000000000e+00	1.140425e-02
1.577244837994912e+00	1.140403e-02
1.577250837994911e+00	1.140403e-02
1.582001000000000e+00	1.140383e-02
1.582001100000000e+00	6.816170e-03
1.582001300000000e+00	2.328661e-03
1.582001600000000e+00	4.216240e-04
1.582002000000000e+00	1.306537e-07
1.592000000000000e+00	0.000000e+00
1.592000099277674e+00	4.153176e-07
1.592000297833023e+00	1.884635e-06
1.592000602889303e+00	1.140103e-05
1.592001000000000e+00	2.601619e-05
1.592654586454882e+00	2.601599e-05
1.593001000000000e+00	2.601588e-05
1.593001100000000e+00	1.884112e-05
1.593001300000000e+00	9.814031e-06
1.593001600000000e+00	3.821403e-06
1.593002000000000e+00	1.306550e-07
1.594000000000000e+00	0.000000e+00
1.594000099999962e+00	4.019421e-06
1.594000299999885e+00	1.231834e-04
1.594000600000153e+00	4.223162e-03
1.594001000000000e+00	1.140425e-02
1.599244837994912e+00	1.140403e-02
1.599250837994911e+00	1.140403e-02
1.604001000000000e+00	1.140383e-02
1.604001100000000e+00	6.816170e-03
1.604001300000000e+00	2.328661e-03
1.604001600000000e+00	4.216240e-04
1.604002000000000e+00	1.306537e-07
1.614000000000000e+00	0.000000e+00
1.614000099277674e+00	4.153176e-07
1.614000297833023e+00	1.884635e-06
1.614000602889303e+00	1.140103e-05
1.614001000000000e+00	2.601619e-05
1.615001000000000e+00	2.601588e-05
1.615001100000000e+00	1.884112e-05
1.615001300000000e+00	9.814031e-06
1.615001600000000e+00	3.821403e-06
1.615002000000000e+00	1.306550e-07
1.616000000000000e+00	0.000000e+00
1.616000099999962e+00	4.019421e-06
1.616000299999885e+00	1.231834e-04
1.616000600000153e+00	4.223162e-03
1.616001000000000e+00	1.140425e-02
1.621244837994912e+00	1.140403e-02
1.621250837994911e+00	1.140403e-02
1.626001000000000e+00	1.140383e-02
1.626001100000000e+00	6.816170e-03
1.626001300000000e+00	2.328661e-03
1.626001600000000e+00	4.216240e-04
1.626002000000000e+00	1.306537e-07
1.636000000000000e+00	0.000000e+00
1.636000099277674e+00	4.153176e-07
1.636000297833023e+00	1.884635e-06
1.636000602889303e+00	1.140103e-05
1.636001000000000e+00	2.601619e-05
1.637001000000000e+00	2.601589e-05
1.637001100000000e+00	1.884112e-05
1.637001300000000e+00	9.814031e-06
1.637001600000000e+00	3.821403e-06
1.637002000000000e+00	1.306550e-07
1.638000000000000e+00	0.000000e+00
1.638000099999962e+00	4.019421e-06
1.638000299999885e+00	1.231834e-04
1.638000600000153e+00	4.223162e-03
1.638001000000000e+00	1.140425e-02
1.643244837994912e+00	1.140403e-02
1.643250837994911e+00	1.140403e-02
1.648001000000000e+00	1.140383e-02
1.648001100000000e+00	6.816170e-03
1.648001300000000e+00	2.328661e-03
1.648001600000000e+00	4.216240e-04
1.648002000000000e+00	1.306537e-07
1.658000000000000e+00	0.000000e+00
1.658000099277674e+00	4.153176e-07
1.658000297833023e+00	1.884635e-06
1.658000602889303e+00	1.140103e-05
1.658001000000000e+00	2.601619e-05
1.659001000000000e+00	2.601589e-05
1.659001100000000e+00	1.884112e-05
1.659001300000000e+00	9.814031e-06
1.659001600000000e+00	3.821403e-06
1.659002000000000e+00	1.306550e-07
1.660000000000000e+00	0.000000e+00
1.660000099999962e+00	4.019421e-06
1.660000299999885e+00	1.231834e-04
1.660000600000153e+00	4.223162e-03
1.660001000000000e+00	1.140425e-02
1.665244837994912e+00	1.140403e-02
1.665250837994911e+00	1.140402e-02
1.670001000000000e+00	1.140383e-02
1.670001100000000e+00	6.816170e-03
1.670001300000000e+00	2.328661e-03
1.670001600000000e+00	4.216240e-04
1.670002000000000e+00	1.306537e-07
1.680000000000000e+00	0.000000e+00
1.680000099277674e+00	4.153176e-07
1.680000297833023e+00	1.884635e-06
1.680000602889303e+00	1.140103e-05
1.680001000000000e+00	2.601619e-05
1.680876000000010e+00	2.601592e-05
1.681001000000000e+00	2.601589e-05
1.681001100000000e+00	1.884112e-05
1.681001300000000e+00	9.814031e-06
1.681001600000000e+00	3.821403e-06
1.681002000000000e+00	1.306550e-07
1.682000000000000e+00	0.000000e+00
1.682000099999962e+00	4.019421e-06
1.682000299999885e+00	1.231834e-04
1.682000600000153e+00	4.223162e-03
1.682001000000000e+00	1.140425e-02
1.687244837994912e+00	1.140403e-02
1.687250837994911e+00	1.140402e-02
1.692001000000000e+00	1.140383e-02
1.692001100000000e+00	6.816170e-03
1.692001300000000e+00	2.328661e-03
1.692001600000000e+00	4.216240e-04
1.692002000000000e+00	1.306537e-07
1.702000000000000e+00	0.000000e+00
1.702000099277674e+00	4.153176e-07
1.702000297833023e+00	1.884635e-06
1.702000602889303e+00	1.140103e-05
1.702001000000000e+00	2.601619e-05
1.703001000000000e+00	2.601589e-05
1.703001100000000e+00	1.884112e-05
1.703001300000000e+00	9.814031e-06
1.703001600000000e+00	3.821403e-06
1.703002000000000e+00	1.306550e-07
1.704000000000000e+00	0.000000e+00
1.704000099999962e+00	4.019421e-06
1.704000299999885e+00	1.231834e-04
1.704000600000153e+00	4.223162e-03
1.704001000000000e+00	1.140425e-02
1.709244837994912e+00	1.140403e-02
1.709250837994911e+00	1.140402e-02
1.714001000000000e+00	1.140383e-02
1.714001100000000e+00	6.816170e-03
1.714001300000000e+00	2.328661e-03
1.714001600000000e+00	4.216240e-04
1.714002000000000e+00	1.306537e-07
1.724000000000000e+00	0.000000e+00
1.724000099277674e+00	4.153176e-07
1.724000297833023e+00	1.884635e-06
1.724000602889303e+00	1.140103e-05
1.724001000000000e+00	2.601619e-05
1.725001000000000e+00	2.601589e-05
1.725001100000000e+00	1.884112e-05
1.725001300000000e+00	9.814031e-06
1.725001600000000e+00	3.821403e-06
1.725002000000000e+00	1.306550e-07
1.726000000000000e+00	0.000000e+00
1.726000099999962e+00	4.019421e-06
1.726000299999885e+00	1.231834e-04
1.726000600000153e+00	4.223162e-03
1.726001000000000e+00	1.140425e-02
1.731244837994912e+00	1.140403e-02
1.731250837994911e+00	1.140402e-02
1.736001000000000e+00	1.140383e-02
1.736001100000000e+00	6.816170e-03
1.736001300000000e+00	2.328661e-03
1.736001600000000e+00	4.216240e-04
1.736002000000000e+00	1.306537e-07
1.746000000000000e+00	0.000000e+00
1.746000099277674e+00	4.153176e-07
1.746000297833023e+00	1.884635e-06
1.746000602889303e+00	1.140103e-05
1.746001000000000e+00	2.601619e-05
1.747001000000000e+00	2.601589e-05
1.747001100000000e+00	1.884112e-05
1.747001300000000e+00	9.814031e-06
1.747001600000000e+00	3.821403e-06
1.747002000000000e+00	1.306550e-07
1.748000000000000e+00	0.000000e+00
1.748000099999962e+00	4.019421e-06
1.748000299999885e+00	1.231834e-04
1.748000600000153e+00	4.223162e-03
1.748001000000000e+00	1.140425e-02
1.753244837994912e+00	1.140403e-02
1.753250837994911e+00	1.140402e-02
1.758001000000000e+00	1.140383e-02
1.758001100000000e+00	6.816170e-03
1.758001300000000e+00	2.328661e-03
1.758001600000000e+00	4.216240e-04
1.758002000000000e+00	1.306537e-07
1.768000000000000e+00	0.000000e+00
1.768000099277674e+00	4.153176e-07
1.768000297833023e+00	1.884635e-06
1.768000602889303e+00	1.140103e-05
1.768001000000000e+00	2.601619e-05
1.768951000000004e+00	2.601590e-05
1.769001000000000e+00	2.601589e-05
